"","continent","new_cases_smoothed_per_million","new_deaths_smoothed_per_million","people_fully_vaccinated_per_hundred","stringency_index","population_density","aged_65_older","cardiovasc_death_rate","diabetes_prevalence","life_expectancy","human_development_index","is_island","month"
"12930","Africa",1.018,0,0,65.74,45.194,2.846,202.812,7.78,58.74,0.592,"no","12"
"12931","Africa",2.749,0,0,48.15,45.194,2.846,202.812,7.78,58.74,0.592,"no","12"
"12932","Africa",2.444,0,0,33.33,45.194,2.846,202.812,7.78,58.74,0.592,"no","12"
"12933","Africa",2.444,0,0,48.15,45.194,2.846,202.812,7.78,58.74,0.592,"no","12"
"12934","Africa",2.647,0,0,50.93,45.194,2.846,202.812,7.78,58.74,0.592,"no","12"
"12935","Africa",2.953,0,0,48.15,45.194,2.846,202.812,7.78,58.74,0.592,"no","12"
"12936","Africa",3.157,0,0,48.15,45.194,2.846,202.812,7.78,58.74,0.592,"no","12"
"12937","Africa",3.157,0,0,48.15,45.194,2.846,202.812,7.78,58.74,0.592,"no","12"
"12938","Africa",2.953,0,0,48.15,45.194,2.846,202.812,7.78,58.74,0.592,"no","12"
"12939","Africa",2.953,0,0,22.22,45.194,2.846,202.812,7.78,58.74,0.592,"no","12"
"12940","Africa",4.684,0,0,58.33,45.194,2.846,202.812,7.78,58.74,0.592,"no","12"
"12941","Africa",3.666,0,0,44.44,45.194,2.846,202.812,7.78,58.74,0.592,"no","12"
"12942","Africa",4.175,0,0,20.37,45.194,2.846,202.812,7.78,58.74,0.592,"no","12"
"12943","Africa",2.24,0,0,25,45.194,2.846,202.812,7.78,58.74,0.592,"no","12"
"12944","Africa",2.24,0,0,48.15,45.194,2.846,202.812,7.78,58.74,0.592,"no","12"
"12945","Africa",2.24,0,0,65.74,45.194,2.846,202.812,7.78,58.74,0.592,"no","12"
"12946","Africa",3.462,0.102,0,60.19,45.194,2.846,202.812,7.78,58.74,0.592,"no","12"
"12947","Africa",1.731,0.102,0,65.74,45.194,2.846,202.812,7.78,58.74,0.592,"no","12"
"12948","Africa",1.731,0.102,0,58.33,45.194,2.846,202.812,7.78,58.74,0.592,"no","12"
"12949","Africa",2.851,0.102,0,60.19,45.194,2.846,202.812,7.78,58.74,0.592,"no","12"
"12950","Africa",4.175,0.102,0,44.44,45.194,2.846,202.812,7.78,58.74,0.592,"no","12"
"12951","Africa",4.175,0.102,0,60.19,45.194,2.846,202.812,7.78,58.74,0.592,"no","1"
"12952","Africa",4.175,0.102,0,48.15,45.194,2.846,202.812,7.78,58.74,0.592,"no","1"
"12953","Africa",2.953,0,0,48.15,45.194,2.846,202.812,7.78,58.74,0.592,"no","1"
"12954","Africa",3.157,0,0,48.15,45.194,2.846,202.812,7.78,58.74,0.592,"no","1"
"12955","Africa",3.157,0,0,48.15,45.194,2.846,202.812,7.78,58.74,0.592,"no","1"
"12956","Africa",2.24,0,0,65.74,45.194,2.846,202.812,7.78,58.74,0.592,"no","1"
"12957","Africa",0.916,0,0,71.3,45.194,2.846,202.812,7.78,58.74,0.592,"no","1"
"12958","Africa",1.222,0,0,45.37,45.194,2.846,202.812,7.78,58.74,0.592,"no","1"
"12959","Africa",1.222,0,0,61.11,45.194,2.846,202.812,7.78,58.74,0.592,"no","1"
"12960","Africa",1.222,0,0,45.37,45.194,2.846,202.812,7.78,58.74,0.592,"no","1"
"12961","Africa",1.731,0,0,45.37,45.194,2.846,202.812,7.78,58.74,0.592,"no","1"
"12962","Africa",1.731,0,0,53.7,45.194,2.846,202.812,7.78,58.74,0.592,"no","1"
"12963","Africa",3.055,0,0,45.37,45.194,2.846,202.812,7.78,58.74,0.592,"no","1"
"12964","Africa",3.055,0,0,45.37,45.194,2.846,202.812,7.78,58.74,0.592,"no","1"
"12965","Africa",2.749,0,0,48.15,45.194,2.846,202.812,7.78,58.74,0.592,"no","1"
"12966","Africa",6.822,0,0,48.15,45.194,2.846,202.812,7.78,58.74,0.592,"no","1"
"12967","Africa",6.822,0,0,58.33,45.194,2.846,202.812,7.78,58.74,0.592,"no","1"
"12968","Africa",7.026,0,0,48.15,45.194,2.846,202.812,7.78,58.74,0.592,"no","1"
"12969","Africa",7.026,0,0,44.44,45.194,2.846,202.812,7.78,58.74,0.592,"no","1"
"12970","Africa",4.989,0,0,45.37,45.194,2.846,202.812,7.78,58.74,0.592,"no","1"
"12971","Africa",8.655,0,0,49.07,45.194,2.846,202.812,7.78,58.74,0.592,"no","1"
"12972","Africa",4.582,0,0,45.37,45.194,2.846,202.812,7.78,58.74,0.592,"no","1"
"12973","Africa",9.062,0,0,22.22,45.194,2.846,202.812,7.78,58.74,0.592,"no","1"
"12974","Africa",9.062,0,0,65.74,45.194,2.846,202.812,7.78,58.74,0.592,"no","1"
"12975","Africa",12.932,0,0,65.74,45.194,2.846,202.812,7.78,58.74,0.592,"no","1"
"12976","Africa",12.932,0,0,35.19,45.194,2.846,202.812,7.78,58.74,0.592,"no","1"
"12977","Africa",11.71,0,0,35.19,45.194,2.846,202.812,7.78,58.74,0.592,"no","1"
"12978","Africa",11.71,0,0,35.19,45.194,2.846,202.812,7.78,58.74,0.592,"no","1"
"12979","Africa",11.71,0,0,49.07,45.194,2.846,202.812,7.78,58.74,0.592,"no","1"
"12980","Africa",8.146,0,0,52.78,45.194,2.846,202.812,7.78,58.74,0.592,"no","2"
"12981","Africa",4.277,0,0,52.78,45.194,2.846,202.812,7.78,58.74,0.592,"no","2"
"12982","Africa",4.277,0,0,45.37,45.194,2.846,202.812,7.78,58.74,0.592,"no","2"
"12983","Africa",6.313,0,0,48.15,45.194,2.846,202.812,7.78,58.74,0.592,"no","2"
"12984","Africa",8.146,0.102,0,50.93,45.194,2.846,202.812,7.78,58.74,0.592,"no","2"
"12985","Africa",8.146,0.102,0,35.19,45.194,2.846,202.812,7.78,58.74,0.592,"no","2"
"12986","Africa",12.626,0.102,0,35.19,45.194,2.846,202.812,7.78,58.74,0.592,"no","2"
"12987","Africa",13.135,0.102,0,35.19,45.194,2.846,202.812,7.78,58.74,0.592,"no","2"
"12988","Africa",8.655,0.102,0,50.93,45.194,2.846,202.812,7.78,58.74,0.592,"no","2"
"12989","Africa",11.812,0.102,0,35.19,45.194,2.846,202.812,7.78,58.74,0.592,"no","2"
"12990","Africa",11.812,0.102,0,50.93,45.194,2.846,202.812,7.78,58.74,0.592,"no","2"
"12991","Africa",8.146,0,0,55.56,45.194,2.846,202.812,7.78,58.74,0.592,"no","2"
"12992","Africa",8.146,0,0,65.74,45.194,2.846,202.812,7.78,58.74,0.592,"no","2"
"12993","Africa",3.666,0,0,44.44,45.194,2.846,202.812,7.78,58.74,0.592,"no","2"
"12994","Africa",8.553,0.102,0,50.93,45.194,2.846,202.812,7.78,58.74,0.592,"no","2"
"12995","Africa",8.553,0.102,0,48.15,45.194,2.846,202.812,7.78,58.74,0.592,"no","2"
"12996","Africa",10.59,0.204,0,48.15,45.194,2.846,202.812,7.78,58.74,0.592,"no","2"
"12997","Africa",10.59,0.204,0,48.15,45.194,2.846,202.812,7.78,58.74,0.592,"no","2"
"12998","Africa",10.59,0.204,0,17.59,45.194,2.846,202.812,7.78,58.74,0.592,"no","2"
"12999","Africa",16.088,0.407,0,50.93,45.194,2.846,202.812,7.78,58.74,0.592,"no","2"
"13000","Africa",10.691,0.305,0,48.15,45.194,2.846,202.812,7.78,58.74,0.592,"no","2"
"13001","Africa",21.383,0.305,0,50.93,45.194,2.846,202.812,7.78,58.74,0.592,"no","2"
"13002","Africa",21.078,0.204,0,50.93,45.194,2.846,202.812,7.78,58.74,0.592,"no","2"
"13003","Africa",21.078,0.204,0,35.19,45.194,2.846,202.812,7.78,58.74,0.592,"no","2"
"13004","Africa",30.242,0.305,0,36.11,45.194,2.846,202.812,7.78,58.74,0.592,"no","3"
"13005","Africa",36.453,0.204,0,32.41,45.194,2.846,202.812,7.78,58.74,0.592,"no","3"
"13006","Africa",36.453,0.204,0,35.19,45.194,2.846,202.812,7.78,58.74,0.592,"no","3"
"13007","Africa",25.761,0.204,0,35.19,45.194,2.846,202.812,7.78,58.74,0.592,"no","3"
"13008","Africa",32.991,0.509,0,48.15,45.194,2.846,202.812,7.78,58.74,0.592,"no","3"
"13009","Africa",28.103,0.407,0,35.19,45.194,2.846,202.812,7.78,58.74,0.592,"no","3"
"13010","Africa",28.103,0.407,0,35.19,45.194,2.846,202.812,7.78,58.74,0.592,"no","3"
"13011","Africa",16.394,0.305,0,35.19,45.194,2.846,202.812,7.78,58.74,0.592,"no","3"
"13012","Africa",25.049,0.509,0,36.11,45.194,2.846,202.812,7.78,58.74,0.592,"no","3"
"13013","Africa",25.049,0.509,0,35.19,45.194,2.846,202.812,7.78,58.74,0.592,"no","3"
"13014","Africa",23.725,0.204,0,36.11,45.194,2.846,202.812,7.78,58.74,0.592,"no","3"
"13015","Africa",19.448,0.204,0,35.19,45.194,2.846,202.812,7.78,58.74,0.592,"no","3"
"13016","Africa",23.623,0.407,0.06,35.19,45.194,2.846,202.812,7.78,58.74,0.592,"no","3"
"13017","Africa",23.623,0.407,0,35.19,45.194,2.846,202.812,7.78,58.74,0.592,"no","3"
"13018","Africa",21.383,0.204,0,35.19,45.194,2.846,202.812,7.78,58.74,0.592,"no","3"
"13019","Africa",21.383,0.204,0,35.19,45.194,2.846,202.812,7.78,58.74,0.592,"no","3"
"13020","Africa",17.717,0.204,0,35.19,45.194,2.846,202.812,7.78,58.74,0.592,"no","3"
"13021","Africa",18.023,0.102,0,35.19,45.194,2.846,202.812,7.78,58.74,0.592,"no","3"
"13022","Africa",25.252,0.204,0,35.19,45.194,2.846,202.812,7.78,58.74,0.592,"no","3"
"13023","Africa",18.837,0.204,0,35.19,45.194,2.846,202.812,7.78,58.74,0.592,"no","3"
"13024","Africa",18.837,0.204,0,35.19,45.194,2.846,202.812,7.78,58.74,0.592,"no","3"
"13025","Africa",16.903,0.204,0,48.15,45.194,2.846,202.812,7.78,58.74,0.592,"no","3"
"13026","Africa",16.903,0.204,0,36.11,45.194,2.846,202.812,7.78,58.74,0.592,"no","3"
"13027","Africa",13.644,0.102,0.17,38.89,45.194,2.846,202.812,7.78,58.74,0.592,"no","3"
"13028","Africa",13.644,0.102,0,35.19,45.194,2.846,202.812,7.78,58.74,0.592,"no","3"
"13029","Africa",6.415,0,0,37.04,45.194,2.846,202.812,7.78,58.74,0.592,"no","3"
"13030","Africa",15.986,0.102,0.21,71.3,45.194,2.846,202.812,7.78,58.74,0.592,"no","4"
"13031","Africa",15.986,0.102,0,25.93,45.194,2.846,202.812,7.78,58.74,0.592,"no","4"
"13032","Africa",10.793,0.102,0,35.19,45.194,2.846,202.812,7.78,58.74,0.592,"no","4"
"13033","Africa",14.764,0.204,0,35.19,45.194,2.846,202.812,7.78,58.74,0.592,"no","4"
"13034","Africa",14.764,0.204,0,60.19,45.194,2.846,202.812,7.78,58.74,0.592,"no","4"
"13035","Africa",14.764,0.204,0,60.19,45.194,2.846,202.812,7.78,58.74,0.592,"no","4"
"13036","Africa",5.193,0.102,0,60.19,45.194,2.846,202.812,7.78,58.74,0.592,"no","4"
"13037","Africa",5.193,0.102,0,60.19,45.194,2.846,202.812,7.78,58.74,0.592,"no","4"
"13038","Africa",21.485,0.305,0,35.19,45.194,2.846,202.812,7.78,58.74,0.592,"no","4"
"13039","Africa",2.86,0,0,93.52,44.304,3.607,311.11,6.05,66.32,0.459,"no","7"
"13040","Africa",1.934,0,0,93.52,44.304,3.607,311.11,6.05,66.32,0.459,"no","7"
"13041","Africa",0.967,0,0,93.52,44.304,3.607,311.11,6.05,66.32,0.459,"no","7"
"13042","Africa",0.967,0,0,93.52,44.304,3.607,311.11,6.05,66.32,0.459,"no","7"
"13043","Africa",0.967,0,0,89.81,44.304,3.607,311.11,6.05,66.32,0.459,"no","7"
"13044","Africa",0.483,0,0,89.81,44.304,3.607,311.11,6.05,66.32,0.459,"no","7"
"13045","Africa",0.483,0,0,89.81,44.304,3.607,311.11,6.05,66.32,0.459,"no","7"
"13046","Africa",0.685,0,0,89.81,44.304,3.607,311.11,6.05,66.32,0.459,"no","7"
"13047","Africa",0.685,0,0,89.81,44.304,3.607,311.11,6.05,66.32,0.459,"no","7"
"13048","Africa",0.685,0,0,89.81,44.304,3.607,311.11,6.05,66.32,0.459,"no","7"
"13049","Africa",0.685,0,0,89.81,44.304,3.607,311.11,6.05,66.32,0.459,"no","7"
"13050","Africa",0.685,0,0,89.81,44.304,3.607,311.11,6.05,66.32,0.459,"no","7"
"13051","Africa",0.685,0,0,89.81,44.304,3.607,311.11,6.05,66.32,0.459,"no","7"
"13052","Africa",0.685,0,0,89.81,44.304,3.607,311.11,6.05,66.32,0.459,"no","7"
"13053","Africa",0.765,0,0,89.81,44.304,3.607,311.11,6.05,66.32,0.459,"no","7"
"13054","Africa",0.765,0,0,89.81,44.304,3.607,311.11,6.05,66.32,0.459,"no","7"
"13055","Africa",0.765,0,0,89.81,44.304,3.607,311.11,6.05,66.32,0.459,"no","7"
"13056","Africa",0.765,0,0,89.81,44.304,3.607,311.11,6.05,66.32,0.459,"no","7"
"13057","Africa",0.765,0,0,89.81,44.304,3.607,311.11,6.05,66.32,0.459,"no","7"
"13058","Africa",0.765,0,0,89.81,44.304,3.607,311.11,6.05,66.32,0.459,"no","7"
"13059","Africa",0.765,0,0,89.81,44.304,3.607,311.11,6.05,66.32,0.459,"no","7"
"13060","Africa",0.483,0,0,89.81,44.304,3.607,311.11,6.05,66.32,0.459,"no","7"
"13061","Africa",0.483,0,0,89.81,44.304,3.607,311.11,6.05,66.32,0.459,"no","7"
"13062","Africa",0.564,0,0,89.81,44.304,3.607,311.11,6.05,66.32,0.459,"no","7"
"13063","Africa",0.564,0,0,89.81,44.304,3.607,311.11,6.05,66.32,0.459,"no","7"
"13064","Africa",0.564,0,0,89.81,44.304,3.607,311.11,6.05,66.32,0.459,"no","7"
"13065","Africa",0.725,0,0,89.81,44.304,3.607,311.11,6.05,66.32,0.459,"no","7"
"13066","Africa",0.725,0,0,89.81,44.304,3.607,311.11,6.05,66.32,0.459,"no","7"
"13067","Africa",0.645,0,0,89.81,44.304,3.607,311.11,6.05,66.32,0.459,"no","8"
"13068","Africa",0.645,0,0,89.81,44.304,3.607,311.11,6.05,66.32,0.459,"no","8"
"13069","Africa",0.685,0,0,89.81,44.304,3.607,311.11,6.05,66.32,0.459,"no","8"
"13070","Africa",0.685,0,0,89.81,44.304,3.607,311.11,6.05,66.32,0.459,"no","8"
"13071","Africa",0.685,0,0,89.81,44.304,3.607,311.11,6.05,66.32,0.459,"no","8"
"13072","Africa",0.121,0,0,89.81,44.304,3.607,311.11,6.05,66.32,0.459,"no","8"
"13073","Africa",0.242,0,0,89.81,44.304,3.607,311.11,6.05,66.32,0.459,"no","8"
"13074","Africa",0.242,0,0,89.81,44.304,3.607,311.11,6.05,66.32,0.459,"no","8"
"13075","Africa",0.242,0,0,89.81,44.304,3.607,311.11,6.05,66.32,0.459,"no","8"
"13076","Africa",0.121,0,0,89.81,44.304,3.607,311.11,6.05,66.32,0.459,"no","8"
"13077","Africa",0.121,0,0,89.81,44.304,3.607,311.11,6.05,66.32,0.459,"no","8"
"13078","Africa",0.121,0,0,89.81,44.304,3.607,311.11,6.05,66.32,0.459,"no","8"
"13079","Africa",0.121,0,0,89.81,44.304,3.607,311.11,6.05,66.32,0.459,"no","8"
"13080","Africa",0,0,0,89.81,44.304,3.607,311.11,6.05,66.32,0.459,"no","8"
"13081","Africa",0,0,0,89.81,44.304,3.607,311.11,6.05,66.32,0.459,"no","8"
"13082","Africa",0,0,0,89.81,44.304,3.607,311.11,6.05,66.32,0.459,"no","8"
"13083","Africa",0,0,0,89.81,44.304,3.607,311.11,6.05,66.32,0.459,"no","8"
"13084","Africa",0.765,0,0,89.81,44.304,3.607,311.11,6.05,66.32,0.459,"no","8"
"13085","Africa",0.765,0,0,89.81,44.304,3.607,311.11,6.05,66.32,0.459,"no","8"
"13086","Africa",0.846,0,0,89.81,44.304,3.607,311.11,6.05,66.32,0.459,"no","8"
"13087","Africa",0.846,0,0,89.81,44.304,3.607,311.11,6.05,66.32,0.459,"no","8"
"13088","Africa",0.846,0,0,89.81,44.304,3.607,311.11,6.05,66.32,0.459,"no","8"
"13089","Africa",0.846,0,0,89.81,44.304,3.607,311.11,6.05,66.32,0.459,"no","8"
"13090","Africa",0.443,0,0,89.81,44.304,3.607,311.11,6.05,66.32,0.459,"no","8"
"13091","Africa",0.443,0,0,89.81,44.304,3.607,311.11,6.05,66.32,0.459,"no","8"
"13092","Africa",0.443,0,0,89.81,44.304,3.607,311.11,6.05,66.32,0.459,"no","8"
"13093","Africa",0.483,0,0,89.81,44.304,3.607,311.11,6.05,66.32,0.459,"no","8"
"13094","Africa",0.483,0,0,89.81,44.304,3.607,311.11,6.05,66.32,0.459,"no","8"
"13095","Africa",0.524,0,0,89.81,44.304,3.607,311.11,6.05,66.32,0.459,"no","8"
"13096","Africa",0.161,0,0,86.11,44.304,3.607,311.11,6.05,66.32,0.459,"no","9"
"13097","Africa",0.524,0,0,86.11,44.304,3.607,311.11,6.05,66.32,0.459,"no","9"
"13098","Africa",0.483,0,0,86.11,44.304,3.607,311.11,6.05,66.32,0.459,"no","9"
"13099","Africa",0.483,0,0,86.11,44.304,3.607,311.11,6.05,66.32,0.459,"no","9"
"13100","Africa",0.443,0,0,88.89,44.304,3.607,311.11,6.05,66.32,0.459,"no","9"
"13101","Africa",0.886,0,0,88.89,44.304,3.607,311.11,6.05,66.32,0.459,"no","9"
"13102","Africa",0.886,0,0,88.89,44.304,3.607,311.11,6.05,66.32,0.459,"no","9"
"13103","Africa",1.249,0,0,88.89,44.304,3.607,311.11,6.05,66.32,0.459,"no","9"
"13104","Africa",1.249,0,0,88.89,44.304,3.607,311.11,6.05,66.32,0.459,"no","9"
"13105","Africa",1.249,0,0,88.89,44.304,3.607,311.11,6.05,66.32,0.459,"no","9"
"13106","Africa",1.249,0,0,88.89,44.304,3.607,311.11,6.05,66.32,0.459,"no","9"
"13107","Africa",0.926,0,0,88.89,44.304,3.607,311.11,6.05,66.32,0.459,"no","9"
"13108","Africa",0.926,0,0,88.89,44.304,3.607,311.11,6.05,66.32,0.459,"no","9"
"13109","Africa",0.121,0,0,88.89,44.304,3.607,311.11,6.05,66.32,0.459,"no","9"
"13110","Africa",0.121,0,0,86.11,44.304,3.607,311.11,6.05,66.32,0.459,"no","9"
"13111","Africa",0.121,0,0,86.11,44.304,3.607,311.11,6.05,66.32,0.459,"no","9"
"13112","Africa",0.121,0,0,86.11,44.304,3.607,311.11,6.05,66.32,0.459,"no","9"
"13113","Africa",0.121,0,0,86.11,44.304,3.607,311.11,6.05,66.32,0.459,"no","9"
"13114","Africa",0,0,0,86.11,44.304,3.607,311.11,6.05,66.32,0.459,"no","9"
"13115","Africa",0,0,0,86.11,44.304,3.607,311.11,6.05,66.32,0.459,"no","9"
"13116","Africa",0.201,0,0,86.11,44.304,3.607,311.11,6.05,66.32,0.459,"no","9"
"13117","Africa",0.201,0,0,86.11,44.304,3.607,311.11,6.05,66.32,0.459,"no","9"
"13118","Africa",0.443,0,0,86.11,44.304,3.607,311.11,6.05,66.32,0.459,"no","9"
"13119","Africa",0.443,0,0,86.11,44.304,3.607,311.11,6.05,66.32,0.459,"no","9"
"13120","Africa",0.443,0,0,86.11,44.304,3.607,311.11,6.05,66.32,0.459,"no","9"
"13121","Africa",0.443,0,0,82.41,44.304,3.607,311.11,6.05,66.32,0.459,"no","9"
"13122","Africa",0.443,0,0,82.41,44.304,3.607,311.11,6.05,66.32,0.459,"no","9"
"13123","Africa",0.483,0,0,82.41,44.304,3.607,311.11,6.05,66.32,0.459,"no","10"
"13124","Africa",0.483,0,0,82.41,44.304,3.607,311.11,6.05,66.32,0.459,"no","10"
"13125","Africa",0.926,0,0,82.41,44.304,3.607,311.11,6.05,66.32,0.459,"no","10"
"13126","Africa",0.926,0,0,82.41,44.304,3.607,311.11,6.05,66.32,0.459,"no","10"
"13127","Africa",0.926,0,0,82.41,44.304,3.607,311.11,6.05,66.32,0.459,"no","10"
"13128","Africa",0.926,0,0,82.41,44.304,3.607,311.11,6.05,66.32,0.459,"no","10"
"13129","Africa",0.967,0,0,82.41,44.304,3.607,311.11,6.05,66.32,0.459,"no","10"
"13130","Africa",0.967,0,0,82.41,44.304,3.607,311.11,6.05,66.32,0.459,"no","10"
"13131","Africa",0.645,0,0,82.41,44.304,3.607,311.11,6.05,66.32,0.459,"no","10"
"13132","Africa",0.645,0,0,82.41,44.304,3.607,311.11,6.05,66.32,0.459,"no","10"
"13133","Africa",0.645,0,0,82.41,44.304,3.607,311.11,6.05,66.32,0.459,"no","10"
"13134","Africa",0.645,0,0,82.41,44.304,3.607,311.11,6.05,66.32,0.459,"no","10"
"13135","Africa",0.685,0,0,82.41,44.304,3.607,311.11,6.05,66.32,0.459,"no","10"
"13136","Africa",0.685,0,0,82.41,44.304,3.607,311.11,6.05,66.32,0.459,"no","10"
"13137","Africa",1.531,0,0,82.41,44.304,3.607,311.11,6.05,66.32,0.459,"no","10"
"13138","Africa",1.531,0,0,82.41,44.304,3.607,311.11,6.05,66.32,0.459,"no","10"
"13139","Africa",1.531,0,0,82.41,44.304,3.607,311.11,6.05,66.32,0.459,"no","10"
"13140","Africa",1.531,0,0,77.78,44.304,3.607,311.11,6.05,66.32,0.459,"no","10"
"13141","Africa",1.531,0,0,77.78,44.304,3.607,311.11,6.05,66.32,0.459,"no","10"
"13142","Africa",1.41,0,0,77.78,44.304,3.607,311.11,6.05,66.32,0.459,"no","10"
"13143","Africa",1.571,0,0,77.78,44.304,3.607,311.11,6.05,66.32,0.459,"no","10"
"13144","Africa",0.363,0,0,77.78,44.304,3.607,311.11,6.05,66.32,0.459,"no","10"
"13145","Africa",0.363,0,0,77.78,44.304,3.607,311.11,6.05,66.32,0.459,"no","10"
"13146","Africa",0.363,0,0,77.78,44.304,3.607,311.11,6.05,66.32,0.459,"no","10"
"13147","Africa",0.363,0,0,77.78,44.304,3.607,311.11,6.05,66.32,0.459,"no","10"
"13148","Africa",0.363,0,0,77.78,44.304,3.607,311.11,6.05,66.32,0.459,"no","10"
"13149","Africa",0.161,0,0,77.78,44.304,3.607,311.11,6.05,66.32,0.459,"no","10"
"13150","Africa",0.081,0,0,77.78,44.304,3.607,311.11,6.05,66.32,0.459,"no","10"
"13151","Africa",0.081,0,0,77.78,44.304,3.607,311.11,6.05,66.32,0.459,"no","11"
"13152","Africa",0.765,0,0,77.78,44.304,3.607,311.11,6.05,66.32,0.459,"no","11"
"13153","Africa",0.765,0,0,82.41,44.304,3.607,311.11,6.05,66.32,0.459,"no","11"
"13154","Africa",0.765,0,0,82.41,44.304,3.607,311.11,6.05,66.32,0.459,"no","11"
"13155","Africa",0.926,0,0,82.41,44.304,3.607,311.11,6.05,66.32,0.459,"no","11"
"13156","Africa",0.846,0,0,82.41,44.304,3.607,311.11,6.05,66.32,0.459,"no","11"
"13157","Africa",1.128,0,0,82.41,44.304,3.607,311.11,6.05,66.32,0.459,"no","11"
"13158","Africa",1.128,0,0,82.41,44.304,3.607,311.11,6.05,66.32,0.459,"no","11"
"13159","Africa",0.443,0,0,82.41,44.304,3.607,311.11,6.05,66.32,0.459,"no","11"
"13160","Africa",0.443,0,0,82.41,44.304,3.607,311.11,6.05,66.32,0.459,"no","11"
"13161","Africa",0.443,0,0,82.41,44.304,3.607,311.11,6.05,66.32,0.459,"no","11"
"13162","Africa",0.363,0,0,82.41,44.304,3.607,311.11,6.05,66.32,0.459,"no","11"
"13163","Africa",0.081,0,0,82.41,44.304,3.607,311.11,6.05,66.32,0.459,"no","11"
"13164","Africa",0.081,0,0,82.41,44.304,3.607,311.11,6.05,66.32,0.459,"no","11"
"13165","Africa",1.088,0,0,75,44.304,3.607,311.11,6.05,66.32,0.459,"no","11"
"13166","Africa",1.088,0,0,75,44.304,3.607,311.11,6.05,66.32,0.459,"no","11"
"13167","Africa",1.088,0,0,75,44.304,3.607,311.11,6.05,66.32,0.459,"no","11"
"13168","Africa",1.37,0,0,75,44.304,3.607,311.11,6.05,66.32,0.459,"no","11"
"13169","Africa",1.37,0,0,75,44.304,3.607,311.11,6.05,66.32,0.459,"no","11"
"13170","Africa",2.336,0,0,75,44.304,3.607,311.11,6.05,66.32,0.459,"no","11"
"13171","Africa",2.336,0,0,75,44.304,3.607,311.11,6.05,66.32,0.459,"no","11"
"13172","Africa",1.611,0,0,75,44.304,3.607,311.11,6.05,66.32,0.459,"no","11"
"13173","Africa",1.611,0,0,75,44.304,3.607,311.11,6.05,66.32,0.459,"no","11"
"13174","Africa",1.611,0,0,75,44.304,3.607,311.11,6.05,66.32,0.459,"no","11"
"13175","Africa",1.571,0,0,75,44.304,3.607,311.11,6.05,66.32,0.459,"no","11"
"13176","Africa",1.571,0,0,75,44.304,3.607,311.11,6.05,66.32,0.459,"no","11"
"13177","Africa",1.047,0,0,75,44.304,3.607,311.11,6.05,66.32,0.459,"no","11"
"13178","Africa",1.047,0,0,75,44.304,3.607,311.11,6.05,66.32,0.459,"no","11"
"13179","Africa",0.765,0,0,75,44.304,3.607,311.11,6.05,66.32,0.459,"no","11"
"13180","Africa",0.765,0,0,75,44.304,3.607,311.11,6.05,66.32,0.459,"no","12"
"13181","Africa",1.128,0,0,75,44.304,3.607,311.11,6.05,66.32,0.459,"no","12"
"13182","Africa",2.659,0,0,75,44.304,3.607,311.11,6.05,66.32,0.459,"no","12"
"13183","Africa",2.216,0,0,75,44.304,3.607,311.11,6.05,66.32,0.459,"no","12"
"13184","Africa",2.216,0,0,75,44.304,3.607,311.11,6.05,66.32,0.459,"no","12"
"13185","Africa",2.9,0,0,75,44.304,3.607,311.11,6.05,66.32,0.459,"no","12"
"13186","Africa",2.9,0,0,75,44.304,3.607,311.11,6.05,66.32,0.459,"no","12"
"13187","Africa",2.9,0,0,75,44.304,3.607,311.11,6.05,66.32,0.459,"no","12"
